mean_value,best,tpgr,measure,collection,user_model,encoder,model
0.751410969831018,0,1,nDCG@20,trec-dl-2020,nearrandom,tasb,ClickLogsLinearModel
0.63344566505494,0,0,nDCG@20,trec-dl-2020,nearrandom,tasb,vprf20
0.657965302728461,0,0,nDCG@20,trec-dl-2020,nearrandom,tasb,nodime
0.665940765381406,0,0,nDCG@20,trec-dl-2020,nearrandom,tasb,vprf5
0.756777516995566,1,1,nDCG@20,trec-dl-2020,nearrandom,tasb,ClickLogsCorrelation
0.724193964486448,0,1,nDCG@20,trec-dl-2020,nearrandom,tasb,ClickLogsWeightedMax
0.644455587210634,0,0,nDCG@20,trec-dl-2020,perfect,contriever,vprf20
0.746249294631612,0,1,nDCG@20,trec-dl-2020,perfect,contriever,corocchio
0.698290540609807,0,0,nDCG@20,trec-dl-2020,perfect,contriever,ClickLogsWeightedMean
0.67778197036306,0,0,nDCG@20,trec-dl-2020,perfect,contriever,LLM
0.671955563307308,0,0,nDCG@20,trec-dl-2020,perfect,contriever,ClickLogsMean
0.667250706346394,0,0,nDCG@20,trec-dl-2020,perfect,contriever,vprf5
0.713569415118647,0,0,nDCG@20,trec-dl-2020,perfect,contriever,ClickLogsWeightedMax
0.755870078516473,0,1,nDCG@20,trec-dl-2020,perfect,contriever,ClickLogsLinearModel
0.661548426219549,0,0,nDCG@20,trec-dl-2020,perfect,contriever,nodime
0.76748485952433,1,1,nDCG@20,trec-dl-2020,perfect,contriever,ClickLogsCorrelation
0.801475417143488,0,1,nDCG@20,trec-dl-2020,perfect,dragon,ClickLogsLinearModel
0.691847408112533,0,0,nDCG@20,trec-dl-2020,perfect,dragon,nodime
0.71127915713329,0,0,nDCG@20,trec-dl-2020,perfect,dragon,ClickLogsWeightedMax
0.691847408112533,0,0,nDCG@20,trec-dl-2020,perfect,dragon,ClickLogsMean
0.701386047448887,0,0,nDCG@20,trec-dl-2020,perfect,dragon,vprf5
0.692437743679089,0,0,nDCG@20,trec-dl-2020,perfect,dragon,vprf20
0.714535447766197,0,0,nDCG@20,trec-dl-2020,perfect,dragon,LLM
0.783977576151199,0,1,nDCG@20,trec-dl-2020,perfect,dragon,corocchio
0.805614410874117,1,1,nDCG@20,trec-dl-2020,perfect,dragon,ClickLogsCorrelation
0.70045320393026,0,0,nDCG@20,trec-dl-2020,perfect,dragon,ClickLogsWeightedMean
0.659425755783117,0,0,nDCG@20,trec-dl-2020,perfect,tasb,ClickLogsWeightedMean
0.755385315504907,0,1,nDCG@20,trec-dl-2020,perfect,tasb,corocchio
0.682775105965754,0,0,nDCG@20,trec-dl-2020,perfect,tasb,LLM
0.660658268208225,0,0,nDCG@20,trec-dl-2020,perfect,tasb,ClickLogsMean
0.782163384599034,0,1,nDCG@20,trec-dl-2020,perfect,tasb,ClickLogsLinearModel
0.63344566505494,0,0,nDCG@20,trec-dl-2020,perfect,tasb,vprf20
0.657965302728461,0,0,nDCG@20,trec-dl-2020,perfect,tasb,nodime
0.665940765381406,0,0,nDCG@20,trec-dl-2020,perfect,tasb,vprf5
0.782699151445862,1,1,nDCG@20,trec-dl-2020,perfect,tasb,ClickLogsCorrelation
0.730214288110723,0,1,nDCG@20,trec-dl-2020,perfect,tasb,ClickLogsWeightedMax
0.475427642784896,0,0,nDCG@20,trec-robust-2004,binarized,contriever,LLM
0.642455681070906,0,1,nDCG@20,trec-robust-2004,binarized,contriever,ClickLogsCorrelation
0.450391668982198,0,0,nDCG@20,trec-robust-2004,binarized,contriever,ClickLogsMean
0.446484097392735,0,0,nDCG@20,trec-robust-2004,binarized,contriever,vprf5
0.645780795286539,1,1,nDCG@20,trec-robust-2004,binarized,contriever,ClickLogsLinearModel
0.567679854942688,0,0,nDCG@20,trec-robust-2004,binarized,contriever,corocchio
0.439088244922341,0,0,nDCG@20,trec-robust-2004,binarized,contriever,vprf20
0.435435129889474,0,0,nDCG@20,trec-robust-2004,binarized,contriever,nodime
0.536431517258286,0,0,nDCG@20,trec-robust-2004,binarized,contriever,ClickLogsWeightedMean
0.552823311231861,0,0,nDCG@20,trec-robust-2004,binarized,contriever,ClickLogsWeightedMax
0.443935067039604,0,0,nDCG@20,trec-robust-2004,binarized,dragon,ClickLogsWeightedMax
0.438677663277478,0,0,nDCG@20,trec-robust-2004,binarized,dragon,LLM
0.631292501255575,0,1,nDCG@20,trec-robust-2004,binarized,dragon,ClickLogsCorrelation
0.433940535061963,0,0,nDCG@20,trec-robust-2004,binarized,dragon,ClickLogsWeightedMean
0.42216180191226,0,0,nDCG@20,trec-robust-2004,binarized,dragon,vprf5
0.405458163332777,0,0,nDCG@20,trec-robust-2004,binarized,dragon,vprf20
0.424531085662855,0,0,nDCG@20,trec-robust-2004,binarized,dragon,ClickLogsMean
0.64101161183655,1,1,nDCG@20,trec-robust-2004,binarized,dragon,ClickLogsLinearModel
0.541308509922212,0,0,nDCG@20,trec-robust-2004,binarized,dragon,corocchio
0.424531085662855,0,0,nDCG@20,trec-robust-2004,binarized,dragon,nodime
0.527888203733214,0,0,nDCG@20,trec-robust-2004,binarized,tasb,corocchio
0.434568273407202,0,0,nDCG@20,trec-robust-2004,binarized,tasb,vprf5
0.596960255486384,0,1,nDCG@20,trec-robust-2004,binarized,tasb,ClickLogsCorrelation
0.387000902198804,0,0,nDCG@20,trec-robust-2004,binarized,tasb,vprf20
0.503510184194424,0,0,nDCG@20,trec-robust-2004,binarized,tasb,ClickLogsWeightedMax
0.607467157835279,1,1,nDCG@20,trec-robust-2004,binarized,tasb,ClickLogsLinearModel
0.441048927827631,0,0,nDCG@20,trec-robust-2004,binarized,tasb,LLM
0.518345138531606,0,0,nDCG@20,trec-robust-2004,binarized,tasb,ClickLogsWeightedMean
0.412174180106829,0,0,nDCG@20,trec-robust-2004,binarized,tasb,ClickLogsMean
0.40569275567949,0,0,nDCG@20,trec-robust-2004,binarized,tasb,nodime
0.475427642784896,0,0,nDCG@20,trec-robust-2004,nearrandom,contriever,LLM
0.56792044169758,1,1,nDCG@20,trec-robust-2004,nearrandom,contriever,ClickLogsCorrelation
0.450391668982198,0,0,nDCG@20,trec-robust-2004,nearrandom,contriever,ClickLogsMean
0.446484097392735,0,0,nDCG@20,trec-robust-2004,nearrandom,contriever,vprf5
0.567056470388444,0,1,nDCG@20,trec-robust-2004,nearrandom,contriever,ClickLogsLinearModel
0.425084305097173,0,0,nDCG@20,trec-robust-2004,nearrandom,contriever,corocchio
0.439088244922341,0,0,nDCG@20,trec-robust-2004,nearrandom,contriever,vprf20
0.435435129889474,0,0,nDCG@20,trec-robust-2004,nearrandom,contriever,nodime
0.435435129889474,0,0,nDCG@20,trec-robust-2004,nearrandom,contriever,ClickLogsWeightedMean
0.48890309185511,0,0,nDCG@20,trec-robust-2004,nearrandom,contriever,ClickLogsWeightedMax
0.440051785994508,0,0,nDCG@20,trec-robust-2004,nearrandom,dragon,ClickLogsWeightedMax
0.438677663277478,0,0,nDCG@20,trec-robust-2004,nearrandom,dragon,LLM
0.549057810125759,0,1,nDCG@20,trec-robust-2004,nearrandom,dragon,ClickLogsCorrelation
0.424531085662855,0,0,nDCG@20,trec-robust-2004,nearrandom,dragon,ClickLogsWeightedMean
0.42216180191226,0,0,nDCG@20,trec-robust-2004,nearrandom,dragon,vprf5
0.405458163332777,0,0,nDCG@20,trec-robust-2004,nearrandom,dragon,vprf20
0.424531085662855,0,0,nDCG@20,trec-robust-2004,nearrandom,dragon,ClickLogsMean
0.554443705277223,1,1,nDCG@20,trec-robust-2004,nearrandom,dragon,ClickLogsLinearModel
0.385121757490386,0,0,nDCG@20,trec-robust-2004,nearrandom,dragon,corocchio
0.424531085662855,0,0,nDCG@20,trec-robust-2004,nearrandom,dragon,nodime
0.364077908508389,0,0,nDCG@20,trec-robust-2004,nearrandom,tasb,corocchio
0.434568273407202,0,0,nDCG@20,trec-robust-2004,nearrandom,tasb,vprf5
0.519672249974387,0,1,nDCG@20,trec-robust-2004,nearrandom,tasb,ClickLogsCorrelation
0.387000902198804,0,0,nDCG@20,trec-robust-2004,nearrandom,tasb,vprf20
0.457117814257038,0,0,nDCG@20,trec-robust-2004,nearrandom,tasb,ClickLogsWeightedMax
0.538773703309194,1,1,nDCG@20,trec-robust-2004,nearrandom,tasb,ClickLogsLinearModel
0.441048927827631,0,0,nDCG@20,trec-robust-2004,nearrandom,tasb,LLM
0.40569275567949,0,0,nDCG@20,trec-robust-2004,nearrandom,tasb,ClickLogsWeightedMean
0.412174180106829,0,0,nDCG@20,trec-robust-2004,nearrandom,tasb,ClickLogsMean
0.40569275567949,0,0,nDCG@20,trec-robust-2004,nearrandom,tasb,nodime
0.475427642784896,0,0,nDCG@20,trec-robust-2004,perfect,contriever,LLM
0.649656375792771,1,1,nDCG@20,trec-robust-2004,perfect,contriever,ClickLogsCorrelation
0.450391668982198,0,0,nDCG@20,trec-robust-2004,perfect,contriever,ClickLogsMean
0.446484097392735,0,0,nDCG@20,trec-robust-2004,perfect,contriever,vprf5
0.64906425527372,0,1,nDCG@20,trec-robust-2004,perfect,contriever,ClickLogsLinearModel
0.605185665991149,0,0,nDCG@20,trec-robust-2004,perfect,contriever,corocchio
0.439088244922341,0,0,nDCG@20,trec-robust-2004,perfect,contriever,vprf20
0.435435129889474,0,0,nDCG@20,trec-robust-2004,perfect,contriever,nodime
0.435435129889474,0,0,nDCG@20,trec-robust-2004,perfect,contriever,ClickLogsWeightedMean
0.474909598753569,0,0,nDCG@20,trec-robust-2004,perfect,contriever,ClickLogsWeightedMax
0.443462852929881,0,0,nDCG@20,trec-robust-2004,perfect,dragon,ClickLogsWeightedMax
0.438677663277478,0,0,nDCG@20,trec-robust-2004,perfect,dragon,LLM
0.634503943233794,0,1,nDCG@20,trec-robust-2004,perfect,dragon,ClickLogsCorrelation
0.424531085662855,0,0,nDCG@20,trec-robust-2004,perfect,dragon,ClickLogsWeightedMean
0.42216180191226,0,0,nDCG@20,trec-robust-2004,perfect,dragon,vprf5
0.405458163332777,0,0,nDCG@20,trec-robust-2004,perfect,dragon,vprf20
0.424531085662855,0,0,nDCG@20,trec-robust-2004,perfect,dragon,ClickLogsMean
0.642057758196376,1,1,nDCG@20,trec-robust-2004,perfect,dragon,ClickLogsLinearModel
0.570543121975278,0,0,nDCG@20,trec-robust-2004,perfect,dragon,corocchio
0.424531085662855,0,0,nDCG@20,trec-robust-2004,perfect,dragon,nodime
0.566429904393471,0,0,nDCG@20,trec-robust-2004,perfect,tasb,corocchio
0.434568273407202,0,0,nDCG@20,trec-robust-2004,perfect,tasb,vprf5
0.600952738228933,0,1,nDCG@20,trec-robust-2004,perfect,tasb,ClickLogsCorrelation
0.387000902198804,0,0,nDCG@20,trec-robust-2004,perfect,tasb,vprf20
0.459383090122941,0,0,nDCG@20,trec-robust-2004,perfect,tasb,ClickLogsWeightedMax
0.614129640630774,1,1,nDCG@20,trec-robust-2004,perfect,tasb,ClickLogsLinearModel
0.441048927827631,0,0,nDCG@20,trec-robust-2004,perfect,tasb,LLM
0.40569275567949,0,0,nDCG@20,trec-robust-2004,perfect,tasb,ClickLogsWeightedMean
0.412174180106829,0,0,nDCG@20,trec-robust-2004,perfect,tasb,ClickLogsMean
0.40569275567949,0,0,nDCG@20,trec-robust-2004,perfect,tasb,nodime
0.876955766595734,1,1,nDCG@3,trec-dl-2019,binarized,contriever,ClickLogsCorrelation
0.760861845684802,0,0,nDCG@3,trec-dl-2019,binarized,contriever,LLM
0.863564466480518,0,1,nDCG@3,trec-dl-2019,binarized,contriever,ClickLogsLinearModel
0.782071834016844,0,0,nDCG@3,trec-dl-2019,binarized,contriever,ClickLogsWeightedMean
0.686925547109628,0,0,nDCG@3,trec-dl-2019,binarized,contriever,ClickLogsMean
0.800760535298979,0,1,nDCG@3,trec-dl-2019,binarized,contriever,corocchio
0.828907243911905,0,1,nDCG@3,trec-dl-2019,binarized,contriever,ClickLogsWeightedMax
0.698527320958686,0,0,nDCG@3,trec-dl-2019,binarized,contriever,nodime
0.76174094865044,0,0,nDCG@3,trec-dl-2019,binarized,dragon,ClickLogsWeightedMax
0.802412341741925,0,0,nDCG@3,trec-dl-2019,binarized,dragon,ClickLogsWeightedMean
0.779984117498722,0,0,nDCG@3,trec-dl-2019,binarized,dragon,LLM
0.890282009638022,1,1,nDCG@3,trec-dl-2019,binarized,dragon,ClickLogsLinearModel
0.848180904789925,0,1,nDCG@3,trec-dl-2019,binarized,dragon,corocchio
0.884744193421085,0,1,nDCG@3,trec-dl-2019,binarized,dragon,ClickLogsCorrelation
0.773083017736366,0,0,nDCG@3,trec-dl-2019,binarized,dragon,ClickLogsMean
0.767398819698934,0,0,nDCG@3,trec-dl-2019,binarized,dragon,nodime
0.873618922355638,1,1,nDCG@3,trec-dl-2019,binarized,tasb,ClickLogsCorrelation
0.854261816557089,0,1,nDCG@3,trec-dl-2019,binarized,tasb,ClickLogsLinearModel
0.754143907119017,0,0,nDCG@3,trec-dl-2019,binarized,tasb,nodime
0.724687330529067,0,0,nDCG@3,trec-dl-2019,binarized,tasb,ClickLogsMean
0.824684404340241,0,1,nDCG@3,trec-dl-2019,binarized,tasb,ClickLogsWeightedMax
0.770611209397507,0,0,nDCG@3,trec-dl-2019,binarized,tasb,ClickLogsWeightedMean
0.814063652797911,0,1,nDCG@3,trec-dl-2019,binarized,tasb,corocchio
0.785513790055576,0,1,nDCG@3,trec-dl-2019,binarized,tasb,LLM
0.856265265772419,1,1,nDCG@3,trec-dl-2019,nearrandom,contriever,ClickLogsCorrelation
0.760861845684802,0,1,nDCG@3,trec-dl-2019,nearrandom,contriever,LLM
0.85449255470815,0,1,nDCG@3,trec-dl-2019,nearrandom,contriever,ClickLogsLinearModel
0.79165186323958,0,1,nDCG@3,trec-dl-2019,nearrandom,contriever,ClickLogsWeightedMean
0.686925547109628,0,0,nDCG@3,trec-dl-2019,nearrandom,contriever,ClickLogsMean
0.618082922544844,0,0,nDCG@3,trec-dl-2019,nearrandom,contriever,corocchio
0.740943169915465,0,0,nDCG@3,trec-dl-2019,nearrandom,contriever,ClickLogsWeightedMax
0.698527320958686,0,0,nDCG@3,trec-dl-2019,nearrandom,contriever,nodime
0.785737343963643,0,0,nDCG@3,trec-dl-2019,nearrandom,dragon,ClickLogsWeightedMax
0.807308335525091,0,1,nDCG@3,trec-dl-2019,nearrandom,dragon,ClickLogsWeightedMean
0.779984117498722,0,0,nDCG@3,trec-dl-2019,nearrandom,dragon,LLM
0.891450490482335,1,1,nDCG@3,trec-dl-2019,nearrandom,dragon,ClickLogsLinearModel
0.739318351969172,0,0,nDCG@3,trec-dl-2019,nearrandom,dragon,corocchio
0.885478593827965,0,1,nDCG@3,trec-dl-2019,nearrandom,dragon,ClickLogsCorrelation
0.773083017736366,0,0,nDCG@3,trec-dl-2019,nearrandom,dragon,ClickLogsMean
0.767398819698934,0,0,nDCG@3,trec-dl-2019,nearrandom,dragon,nodime
0.866802166924514,1,1,nDCG@3,trec-dl-2019,nearrandom,tasb,ClickLogsCorrelation
0.864531286755009,0,1,nDCG@3,trec-dl-2019,nearrandom,tasb,ClickLogsLinearModel
0.754143907119017,0,0,nDCG@3,trec-dl-2019,nearrandom,tasb,nodime
0.724687330529067,0,0,nDCG@3,trec-dl-2019,nearrandom,tasb,ClickLogsMean
0.804403575074452,0,1,nDCG@3,trec-dl-2019,nearrandom,tasb,ClickLogsWeightedMax
0.726596450672491,0,0,nDCG@3,trec-dl-2019,nearrandom,tasb,ClickLogsWeightedMean
0.667913810694021,0,0,nDCG@3,trec-dl-2019,nearrandom,tasb,corocchio
0.785513790055576,0,1,nDCG@3,trec-dl-2019,nearrandom,tasb,LLM
0.91543354348541,1,1,nDCG@3,trec-dl-2019,perfect,contriever,ClickLogsCorrelation
0.760861845684802,0,0,nDCG@3,trec-dl-2019,perfect,contriever,LLM
0.90261508141821,0,1,nDCG@3,trec-dl-2019,perfect,contriever,ClickLogsLinearModel
0.800323825339419,0,0,nDCG@3,trec-dl-2019,perfect,contriever,ClickLogsWeightedMean
0.686925547109628,0,0,nDCG@3,trec-dl-2019,perfect,contriever,ClickLogsMean
0.818369517922735,0,0,nDCG@3,trec-dl-2019,perfect,contriever,corocchio
0.823009066884233,0,0,nDCG@3,trec-dl-2019,perfect,contriever,ClickLogsWeightedMax
0.698527320958686,0,0,nDCG@3,trec-dl-2019,perfect,contriever,nodime
0.787037838530287,0,0,nDCG@3,trec-dl-2019,perfect,dragon,ClickLogsWeightedMax
0.776883437464175,0,0,nDCG@3,trec-dl-2019,perfect,dragon,ClickLogsWeightedMean
0.779984117498722,0,0,nDCG@3,trec-dl-2019,perfect,dragon,LLM
0.921238429228549,0,1,nDCG@3,trec-dl-2019,perfect,dragon,ClickLogsLinearModel
0.848396484502956,0,0,nDCG@3,trec-dl-2019,perfect,dragon,corocchio
0.931439582412076,1,1,nDCG@3,trec-dl-2019,perfect,dragon,ClickLogsCorrelation
0.773083017736366,0,0,nDCG@3,trec-dl-2019,perfect,dragon,ClickLogsMean
0.767398819698934,0,0,nDCG@3,trec-dl-2019,perfect,dragon,nodime
0.901409231411383,0,1,nDCG@3,trec-dl-2019,perfect,tasb,ClickLogsCorrelation
0.914337530973641,1,1,nDCG@3,trec-dl-2019,perfect,tasb,ClickLogsLinearModel
0.754143907119017,0,0,nDCG@3,trec-dl-2019,perfect,tasb,nodime
0.724687330529067,0,0,nDCG@3,trec-dl-2019,perfect,tasb,ClickLogsMean
0.868686145787562,0,1,nDCG@3,trec-dl-2019,perfect,tasb,ClickLogsWeightedMax
0.727783080904933,0,0,nDCG@3,trec-dl-2019,perfect,tasb,ClickLogsWeightedMean
0.819235830070816,0,0,nDCG@3,trec-dl-2019,perfect,tasb,corocchio
0.785513790055576,0,0,nDCG@3,trec-dl-2019,perfect,tasb,LLM
0.804641193026433,0,1,nDCG@3,trec-dl-2020,binarized,contriever,corocchio
0.773784135121881,0,0,nDCG@3,trec-dl-2020,binarized,contriever,ClickLogsWeightedMean
0.706497691870245,0,0,nDCG@3,trec-dl-2020,binarized,contriever,LLM
0.692650756126049,0,0,nDCG@3,trec-dl-2020,binarized,contriever,ClickLogsMean
0.732941494955851,0,0,nDCG@3,trec-dl-2020,binarized,contriever,ClickLogsWeightedMax
0.85162280313403,0,1,nDCG@3,trec-dl-2020,binarized,contriever,ClickLogsLinearModel
0.69587593341533,0,0,nDCG@3,trec-dl-2020,binarized,contriever,nodime
0.871917020649009,1,1,nDCG@3,trec-dl-2020,binarized,contriever,ClickLogsCorrelation
0.900127477598795,1,1,nDCG@3,trec-dl-2020,binarized,dragon,ClickLogsLinearModel
0.756237317897969,0,0,nDCG@3,trec-dl-2020,binarized,dragon,nodime
0.779903363403732,0,0,nDCG@3,trec-dl-2020,binarized,dragon,ClickLogsWeightedMax
0.756237317897969,0,0,nDCG@3,trec-dl-2020,binarized,dragon,ClickLogsMean
0.778281960645187,0,0,nDCG@3,trec-dl-2020,binarized,dragon,LLM
0.856702968046409,0,1,nDCG@3,trec-dl-2020,binarized,dragon,corocchio
0.889983028016708,0,1,nDCG@3,trec-dl-2020,binarized,dragon,ClickLogsCorrelation
0.739250774367636,0,0,nDCG@3,trec-dl-2020,binarized,dragon,ClickLogsWeightedMean
0.778950990132595,0,0,nDCG@3,trec-dl-2020,binarized,tasb,ClickLogsWeightedMean
0.823986288009539,0,0,nDCG@3,trec-dl-2020,binarized,tasb,corocchio
0.740367861712267,0,0,nDCG@3,trec-dl-2020,binarized,tasb,LLM
0.725515301371665,0,0,nDCG@3,trec-dl-2020,binarized,tasb,ClickLogsMean
0.913705198975784,1,1,nDCG@3,trec-dl-2020,binarized,tasb,ClickLogsLinearModel
0.734172245958699,0,0,nDCG@3,trec-dl-2020,binarized,tasb,nodime
0.85060671456512,0,1,nDCG@3,trec-dl-2020,binarized,tasb,ClickLogsCorrelation
0.825794302477171,0,0,nDCG@3,trec-dl-2020,binarized,tasb,ClickLogsWeightedMax
0.603964953676626,0,0,nDCG@3,trec-dl-2020,nearrandom,contriever,corocchio
0.754886871086575,0,0,nDCG@3,trec-dl-2020,nearrandom,contriever,ClickLogsWeightedMean
0.706497691870245,0,0,nDCG@3,trec-dl-2020,nearrandom,contriever,LLM
0.692650756126049,0,0,nDCG@3,trec-dl-2020,nearrandom,contriever,ClickLogsMean
0.804536360303669,0,1,nDCG@3,trec-dl-2020,nearrandom,contriever,ClickLogsWeightedMax
0.845420001617224,0,1,nDCG@3,trec-dl-2020,nearrandom,contriever,ClickLogsLinearModel
0.69587593341533,0,0,nDCG@3,trec-dl-2020,nearrandom,contriever,nodime
0.849108745597561,1,1,nDCG@3,trec-dl-2020,nearrandom,contriever,ClickLogsCorrelation
0.884698092501774,0,1,nDCG@3,trec-dl-2020,nearrandom,dragon,ClickLogsLinearModel
0.756237317897969,0,0,nDCG@3,trec-dl-2020,nearrandom,dragon,nodime
0.777825300273566,0,0,nDCG@3,trec-dl-2020,nearrandom,dragon,ClickLogsWeightedMax
0.756237317897969,0,0,nDCG@3,trec-dl-2020,nearrandom,dragon,ClickLogsMean
0.778281960645187,0,0,nDCG@3,trec-dl-2020,nearrandom,dragon,LLM
0.726680806536052,0,0,nDCG@3,trec-dl-2020,nearrandom,dragon,corocchio
0.891665066860053,1,1,nDCG@3,trec-dl-2020,nearrandom,dragon,ClickLogsCorrelation
0.76629450328584,0,0,nDCG@3,trec-dl-2020,nearrandom,dragon,ClickLogsWeightedMean
0.775631660244641,0,0,nDCG@3,trec-dl-2020,nearrandom,tasb,ClickLogsWeightedMean
0.630554592587278,0,0,nDCG@3,trec-dl-2020,nearrandom,tasb,corocchio
0.740367861712267,0,0,nDCG@3,trec-dl-2020,nearrandom,tasb,LLM
0.725515301371665,0,0,nDCG@3,trec-dl-2020,nearrandom,tasb,ClickLogsMean
0.884617104522602,1,1,nDCG@3,trec-dl-2020,nearrandom,tasb,ClickLogsLinearModel
0.734172245958699,0,0,nDCG@3,trec-dl-2020,nearrandom,tasb,nodime
0.87104743947726,0,1,nDCG@3,trec-dl-2020,nearrandom,tasb,ClickLogsCorrelation
0.851322593773388,0,1,nDCG@3,trec-dl-2020,nearrandom,tasb,ClickLogsWeightedMax
0.807243126946532,0,0,nDCG@3,trec-dl-2020,perfect,contriever,corocchio
0.758906874669813,0,0,nDCG@3,trec-dl-2020,perfect,contriever,ClickLogsWeightedMean
0.706497691870245,0,0,nDCG@3,trec-dl-2020,perfect,contriever,LLM
0.692650756126049,0,0,nDCG@3,trec-dl-2020,perfect,contriever,ClickLogsMean
0.832065965981958,0,1,nDCG@3,trec-dl-2020,perfect,contriever,ClickLogsWeightedMax
0.893123183940354,1,1,nDCG@3,trec-dl-2020,perfect,contriever,ClickLogsLinearModel
0.69587593341533,0,0,nDCG@3,trec-dl-2020,perfect,contriever,nodime
0.88447245498285,0,1,nDCG@3,trec-dl-2020,perfect,contriever,ClickLogsCorrelation
0.934661907917742,1,1,nDCG@3,trec-dl-2020,perfect,dragon,ClickLogsLinearModel
0.756237317897969,0,0,nDCG@3,trec-dl-2020,perfect,dragon,nodime
0.752424736045424,0,0,nDCG@3,trec-dl-2020,perfect,dragon,ClickLogsWeightedMax
0.756237317897969,0,0,nDCG@3,trec-dl-2020,perfect,dragon,ClickLogsMean
0.778281960645187,0,0,nDCG@3,trec-dl-2020,perfect,dragon,LLM
0.86374391463528,0,1,nDCG@3,trec-dl-2020,perfect,dragon,corocchio
0.919897115726698,0,1,nDCG@3,trec-dl-2020,perfect,dragon,ClickLogsCorrelation
0.795952723975379,0,0,nDCG@3,trec-dl-2020,perfect,dragon,ClickLogsWeightedMean
0.775983855392819,0,0,nDCG@3,trec-dl-2020,perfect,tasb,ClickLogsWeightedMean
0.848871945064013,0,1,nDCG@3,trec-dl-2020,perfect,tasb,corocchio
0.740367861712267,0,0,nDCG@3,trec-dl-2020,perfect,tasb,LLM
0.725515301371665,0,0,nDCG@3,trec-dl-2020,perfect,tasb,ClickLogsMean
0.927523430646812,0,1,nDCG@3,trec-dl-2020,perfect,tasb,ClickLogsLinearModel
0.734172245958699,0,0,nDCG@3,trec-dl-2020,perfect,tasb,nodime
0.931604885634434,1,1,nDCG@3,trec-dl-2020,perfect,tasb,ClickLogsCorrelation
0.881771112653547,0,1,nDCG@3,trec-dl-2020,perfect,tasb,ClickLogsWeightedMax
0.591473021366747,0,0,nDCG@3,trec-robust-2004,binarized,contriever,LLM
0.83627303926428,0,1,nDCG@3,trec-robust-2004,binarized,contriever,ClickLogsCorrelation
0.51852642646595,0,0,nDCG@3,trec-robust-2004,binarized,contriever,ClickLogsMean
0.841031484369476,1,1,nDCG@3,trec-robust-2004,binarized,contriever,ClickLogsLinearModel
0.759829733965522,0,0,nDCG@3,trec-robust-2004,binarized,contriever,corocchio
0.535557606776184,0,0,nDCG@3,trec-robust-2004,binarized,contriever,nodime
0.689371567264364,0,0,nDCG@3,trec-robust-2004,binarized,contriever,ClickLogsWeightedMean
0.738461064470465,0,0,nDCG@3,trec-robust-2004,binarized,contriever,ClickLogsWeightedMax
0.564394004421481,0,0,nDCG@3,trec-robust-2004,binarized,dragon,ClickLogsWeightedMax
0.521537299901653,0,0,nDCG@3,trec-robust-2004,binarized,dragon,LLM
0.825928657134573,0,1,nDCG@3,trec-robust-2004,binarized,dragon,ClickLogsCorrelation
0.555058967199864,0,0,nDCG@3,trec-robust-2004,binarized,dragon,ClickLogsWeightedMean
0.502617935135443,0,0,nDCG@3,trec-robust-2004,binarized,dragon,ClickLogsMean
0.834375277735692,1,1,nDCG@3,trec-robust-2004,binarized,dragon,ClickLogsLinearModel
0.713325890347247,0,0,nDCG@3,trec-robust-2004,binarized,dragon,corocchio
0.504407473779222,0,0,nDCG@3,trec-robust-2004,binarized,dragon,nodime
0.752688347068323,0,0,nDCG@3,trec-robust-2004,binarized,tasb,corocchio
0.801990732671856,0,1,nDCG@3,trec-robust-2004,binarized,tasb,ClickLogsCorrelation
0.708373179222605,0,0,nDCG@3,trec-robust-2004,binarized,tasb,ClickLogsWeightedMax
0.807667044288207,1,1,nDCG@3,trec-robust-2004,binarized,tasb,ClickLogsLinearModel
0.561055859155928,0,0,nDCG@3,trec-robust-2004,binarized,tasb,LLM
0.684856631352135,0,0,nDCG@3,trec-robust-2004,binarized,tasb,ClickLogsWeightedMean
0.528216965703491,0,0,nDCG@3,trec-robust-2004,binarized,tasb,ClickLogsMean
0.517859581102998,0,0,nDCG@3,trec-robust-2004,binarized,tasb,nodime
0.591473021366747,0,0,nDCG@3,trec-robust-2004,nearrandom,contriever,LLM
0.773327396371245,1,1,nDCG@3,trec-robust-2004,nearrandom,contriever,ClickLogsCorrelation
0.51852642646595,0,0,nDCG@3,trec-robust-2004,nearrandom,contriever,ClickLogsMean
0.763270973383622,0,1,nDCG@3,trec-robust-2004,nearrandom,contriever,ClickLogsLinearModel
0.498860151648305,0,0,nDCG@3,trec-robust-2004,nearrandom,contriever,corocchio
0.535557606776184,0,0,nDCG@3,trec-robust-2004,nearrandom,contriever,nodime
0.563932355156922,0,0,nDCG@3,trec-robust-2004,nearrandom,contriever,ClickLogsWeightedMean
0.666936399425917,0,0,nDCG@3,trec-robust-2004,nearrandom,contriever,ClickLogsWeightedMax
0.559966559830011,0,0,nDCG@3,trec-robust-2004,nearrandom,dragon,ClickLogsWeightedMax
0.521537299901653,0,0,nDCG@3,trec-robust-2004,nearrandom,dragon,LLM
0.751321388143826,0,1,nDCG@3,trec-robust-2004,nearrandom,dragon,ClickLogsCorrelation
0.504407473779222,0,0,nDCG@3,trec-robust-2004,nearrandom,dragon,ClickLogsWeightedMean
0.502617935135443,0,0,nDCG@3,trec-robust-2004,nearrandom,dragon,ClickLogsMean
0.76292011944382,1,1,nDCG@3,trec-robust-2004,nearrandom,dragon,ClickLogsLinearModel
